RBG_CYC_83755_Nw_c0_41V_40C_180416_Lowercutoff_100DOD_C5C5_0000_08_1 (269954 Points)
Capacity (mAh)	Voltage (V)
30.3	3.4979
33.66	3.5057
37.03	3.5134
40.38	3.5221
43.75	3.532
47.11	3.5432
50.48	3.5559
53.84	3.5683
57.21	3.581
60.57	3.5928
63.94	3.6046
67.3	3.6163
70.67	3.6275
74.03	3.6365
77.4	3.6445
80.76	3.6529
84.13	3.6616
87.49	3.6693
90.86	3.6777
94.22	3.6873
97.59	3.6969
100.95	3.7081
104.32	3.7196
107.68	3.732
111.05	3.7456
114.41	3.7599
117.78	3.7744
121.14	3.7899
124.51	3.8054
127.87	3.8216
131.24	3.8374
134.6	3.8538
137.97	3.8699
141.33	3.886
144.7	3.9025
148.06	3.9189
151.43	3.9357
154.79	3.9524
158.16	3.9698
161.52	3.9871
164.89	4.0051
168.25	4.0237
171.62	4.0423
174.98	4.0618
178.35	4.0817
181.63	4.0978
183.35	4.0975
183.84	4.0975
0	4.0916
3.37	4.046
6.73	4.019
10.1	3.9967
13.46	3.9763
16.83	3.9567
20.19	3.9378
23.56	3.9195
26.92	3.9022
30.29	3.8848
33.65	3.8674
37.02	3.8504
40.38	3.8337
43.75	3.8169
47.11	3.8005
50.48	3.7837
53.84	3.767
57.21	3.7509
60.57	3.7348
63.94	3.7196
67.3	3.7044
70.67	3.6901
74.03	3.6771
77.4	3.6644
80.76	3.6529
84.13	3.6421
87.49	3.6321
90.86	3.6225
94.22	3.6135
97.59	3.6042
100.95	3.5956
104.32	3.5866
107.68	3.5779
111.05	3.5698
114.41	3.5611
117.78	3.5525
121.14	3.5429
124.51	3.5326
127.87	3.5202
131.24	3.5075
134.6	3.4936
137.97	3.4793
141.33	3.4703
144.7	3.4632
148.06	3.4561
151.43	3.4486
154.79	3.4406
158.16	3.4319
161.52	3.4223
164.89	3.4099
168.25	3.3885
171.62	3.3469
174.51	3.2967
174.98	3.2877
177.27	3.2375
178.35	3.2102
180.06	3.16
181.51	3.1094
181.71	3.1026
182.87	3.0524
183.85	3.0022
183.9	2.9997
0	3.0174
0.52	3.0676
1.29	3.1178
2.31	3.168
3.37	3.2096
4.91	3.2598
6.73	3.3076
9.04	3.3578
10.1	3.377
13.28	3.4272
13.46	3.4294
16.83	3.4626
20.19	3.4737
23.56	3.4821
26.92	3.4898
30.29	3.4979
33.65	3.5053
37.02	3.5134
40.38	3.5218
43.75	3.5317
47.11	3.5432
52.74	3.5639
53.84	3.568
57.21	3.5807
60.57	3.5925
63.94	3.6042
67.3	3.616
70.67	3.6272
74.03	3.6362
77.4	3.6445
80.76	3.6529
84.13	3.6613
87.49	3.6693
90.86	3.6777
94.22	3.687
97.59	3.6966
100.95	3.7078
104.32	3.7193
107.68	3.7317
111.05	3.7453
114.41	3.7593
117.78	3.7744
121.14	3.7896
124.51	3.8051
127.87	3.8213
131.24	3.8374
134.6	3.8535
137.97	3.8699
141.33	3.886
144.7	3.9022
148.06	3.9189
151.43	3.9353
154.79	3.9521
158.16	3.9691
161.52	3.9871
164.89	4.0048
168.25	4.0234
171.62	4.042
174.98	4.0615
178.35	4.0814
181.64	4.0978
183.39	4.0978
183.9	4.0978
0	4.0919
3.37	4.0457
6.73	4.0194
10.1	3.9967
13.46	3.9763
16.83	3.9567
20.19	3.9378
23.56	3.9195
26.92	3.9022
30.29	3.8848
33.65	3.8674
37.02	3.8507
40.38	3.8337
43.75	3.8169
47.11	3.8002
50.48	3.7837
53.84	3.767
57.21	3.7509
60.57	3.7348
63.94	3.7196
67.3	3.7044
70.67	3.6901
74.03	3.6771
77.4	3.6644
80.76	3.6529
84.13	3.6418
87.49	3.6318
90.86	3.6222
94.22	3.6132
97.59	3.6042
100.95	3.5956
104.32	3.5866
107.68	3.5779
111.05	3.5698
114.41	3.5611
117.78	3.5525
121.14	3.5425
124.51	3.5323
127.87	3.5202
131.24	3.5075
134.6	3.4933
137.97	3.479
141.33	3.4703
144.7	3.4632
148.06	3.4561
151.43	3.4483
154.79	3.4402
158.16	3.4319
161.52	3.4223
164.89	3.4099
168.25	3.3885
171.62	3.3463
174.51	3.2961
174.98	3.2871
177.26	3.2369
178.35	3.2093
180.06	3.1587
181.51	3.1082
181.71	3.1014
182.87	3.0512
183.84	3.0009
183.88	2.9991
0	3.0168
0.52	3.0679
1.3	3.1181
2.33	3.1687
3.37	3.2093
4.91	3.2595
6.73	3.3076
9.05	3.3578
10.1	3.377
13.29	3.4272
13.46	3.4294
16.83	3.4626
20.19	3.4737
23.56	3.4818
26.92	3.4898
30.29	3.4979
33.65	3.5053
37.02	3.5134
40.38	3.5215
43.75	3.5317
47.11	3.5432
50.48	3.5556
53.84	3.568
57.21	3.5807
60.57	3.5928
63.94	3.6042
67.3	3.6163
70.67	3.6272
74.03	3.6362
77.4	3.6445
80.76	3.6529
84.13	3.6613
87.49	3.6693
90.86	3.6777
94.22	3.687
97.59	3.6969
100.95	3.7078
104.32	3.7193
107.68	3.7317
111.05	3.7453
114.41	3.7593
117.78	3.7744
121.14	3.7896
124.51	3.8051
127.87	3.8213
131.24	3.8371
134.6	3.8535
137.97	3.8699
141.33	3.886
144.7	3.9022
148.06	3.9189
151.43	3.935
154.79	3.9521
158.16	3.9691
161.52	3.9868
164.89	4.0048
168.25	4.0234
171.62	4.042
174.98	4.0615
178.35	4.0814
181.64	4.0975
183.38	4.0975
183.88	4.0975
0	4.0916
3.37	4.0457
6.73	4.019
10.1	3.9964
13.46	3.976
16.83	3.9567
20.19	3.9378
23.56	3.9195
26.92	3.9022
30.29	3.8845
33.65	3.8674
37.02	3.8504
40.38	3.8337
43.75	3.8166
47.11	3.8002
50.48	3.7837
53.84	3.767
57.21	3.7509
60.57	3.7348
63.94	3.7193
67.3	3.7044
70.67	3.6901
74.03	3.6768
77.4	3.6641
80.76	3.6526
84.13	3.6418
87.49	3.6318
90.86	3.6222
94.22	3.6132
97.59	3.6039
100.95	3.5953
104.32	3.5866
107.68	3.5779
111.05	3.5695
114.41	3.5608
117.78	3.5522
121.14	3.5429
124.51	3.5323
127.87	3.5202
131.24	3.5072
134.6	3.4933
137.97	3.479
141.33	3.4703
144.7	3.4632
148.06	3.4561
151.43	3.4483
154.79	3.4402
158.16	3.4319
161.52	3.4219
164.89	3.4099
168.25	3.3882
171.62	3.346
174.5	3.2958
174.98	3.2868
177.25	3.2366
178.35	3.2083
180.06	3.1581
181.5	3.1079
181.71	3.1001
182.88	3.0499
183.85	2.9991
0	3.0171
0.5	3.0673
1.28	3.1175
2.3	3.1677
3.37	3.2096
4.91	3.2601
6.73	3.3076
9.05	3.3578
10.1	3.3773
13.29	3.4275
13.46	3.4294
16.83	3.4626
20.19	3.4737
23.56	3.4821
26.92	3.4898
30.29	3.4979
33.65	3.5057
37.02	3.5134
40.38	3.5218
43.75	3.5317
47.11	3.5432
50.48	3.5556
53.84	3.568
57.21	3.581
60.57	3.5928
63.94	3.6042
67.3	3.6163
70.67	3.6272
74.03	3.6362
77.4	3.6445
80.76	3.6529
84.13	3.6616
87.49	3.6693
90.86	3.6777
94.22	3.6873
97.59	3.6969
100.95	3.7078
104.32	3.7196
107.68	3.732
111.05	3.7456
114.41	3.7599
117.78	3.7744
121.14	3.7899
124.51	3.8054
127.87	3.8216
131.24	3.8374
134.6	3.8535
137.97	3.8699
141.33	3.886
144.7	3.9025
148.06	3.9189
151.43	3.9353
154.79	3.9524
158.16	3.9698
161.52	3.9871
164.89	4.0051
168.25	4.0237
171.62	4.0423
174.98	4.0615
178.35	4.0817
181.63	4.0978
183.37	4.0978
183.87	4.0978
0	4.0919
3.37	4.046
6.73	4.019
10.1	3.9967
13.46	3.9763
16.83	3.9567
20.19	3.9378
23.56	3.9195
26.92	3.9022
30.29	3.8845
33.65	3.8674
37.02	3.8504
40.38	3.8337
43.75	3.8169
47.11	3.8005
50.48	3.7837
53.84	3.767
57.21	3.7506
60.57	3.7348
63.94	3.7196
67.3	3.7044
70.67	3.6901
74.03	3.6768
77.4	3.6644
80.76	3.6526
84.13	3.6418
87.49	3.6318
90.86	3.6222
94.22	3.6132
97.59	3.6039
100.95	3.5953
104.32	3.5863
107.68	3.5779
111.05	3.5695
114.41	3.5608
117.78	3.5522
121.14	3.5425
124.51	3.5323
127.87	3.5199
131.24	3.5069
134.6	3.4929
137.97	3.4787
141.33	3.47
144.7	3.4629
148.06	3.4557
151.43	3.4483
154.79	3.4399
158.16	3.4316
161.52	3.4219
164.89	3.4095
168.25	3.3875
171.62	3.3451
174.49	3.2945
174.98	3.2852
177.23	3.235
178.35	3.2065
180.05	3.1563
181.47	3.106
181.71	3.097
182.87	3.0465
183.78	2.9994
0	3.0967
0.93	3.0967
1.84	3.1467
3.02	3.1972
3.37	3.2099
4.92	3.2601
6.73	3.3079
9.06	3.3581
10.1	3.3773
13.29	3.4275
13.46	3.4297
16.83	3.4629
20.19	3.474
23.56	3.4821
26.92	3.4898
30.29	3.4979
33.65	3.5057
37.02	3.5134
40.38	3.5218
43.75	3.5317
47.11	3.5432
50.48	3.5556
53.84	3.568
57.21	3.581
60.57	3.5928
63.94	3.6046
67.3	3.6163
70.67	3.6275
74.03	3.6365
77.4	3.6445
80.76	3.6529
84.13	3.6616
87.49	3.6693
90.86	3.678
94.22	3.6873
97.59	3.6972
100.95	3.7081
104.32	3.7196
107.68	3.732
111.05	3.7456
114.41	3.7602
117.78	3.7748
121.14	3.7903
124.51	3.8058
127.87	3.8216
131.24	3.8377
134.6	3.8538
137.97	3.8702
141.33	3.8864
144.7	3.9028
148.06	3.9192
151.43	3.9357
154.79	3.9527
158.16	3.9701
161.52	3.9874
164.89	4.0054
168.25	4.024
171.62	4.0426
174.98	4.0618
178.35	4.082
182.86	4.0978
183.77	4.0978
0	4.0476
3.17	4.0476
3.37	4.0457
6.73	4.019
10.1	3.9967
13.46	3.9763
16.83	3.9567
20.19	3.9378
23.56	3.9195
26.92	3.9022
30.29	3.8845
33.65	3.8674
37.02	3.8504
40.38	3.8333
43.75	3.8166
47.11	3.8002
50.48	3.7834
53.84	3.767
57.21	3.7506
60.57	3.7344
63.94	3.7193
67.3	3.7044
70.67	3.6898
74.03	3.6768
77.4	3.6641
80.76	3.6526
84.13	3.6418
87.49	3.6318
90.86	3.6222
94.22	3.6132
97.59	3.6039
100.95	3.5953
104.32	3.5863
107.68	3.5779
111.05	3.5695
114.41	3.5608
117.78	3.5522
121.14	3.5425
124.51	3.5323
127.87	3.5199
131.24	3.5072
134.6	3.4929
137.97	3.479
141.33	3.47
144.7	3.4629
148.06	3.4557
151.43	3.4483
154.79	3.4402
158.16	3.4319
161.52	3.4219
164.89	3.4095
168.25	3.3875
171.62	3.3451
174.5	3.2948
174.98	3.2855
177.23	3.2353
178.35	3.2071
180.04	3.1569
181.48	3.1067
181.71	3.0977
182.87	3.0474
183.8	2.9991
0	3.0171
0.5	3.0673
1.28	3.1175
2.31	3.1677
3.37	3.2099
4.92	3.2604
6.73	3.3079
9.06	3.3581
10.1	3.3773
13.3	3.4275
13.46	3.4297
16.83	3.4626
20.19	3.4737
23.56	3.4821
26.92	3.4898
30.29	3.4979
33.65	3.5057
37.02	3.5134
40.38	3.5218
43.75	3.5317
47.11	3.5432
50.48	3.5556
53.84	3.568
57.21	3.5807
60.57	3.5925
63.94	3.6042
67.3	3.6163
70.67	3.6275
74.03	3.6362
77.4	3.6445
80.76	3.6529
84.13	3.6613
87.49	3.6693
90.86	3.6777
94.22	3.6873
97.59	3.6969
100.95	3.7081
104.32	3.7196
107.68	3.732
111.05	3.7456
114.41	3.7602
117.78	3.7748
121.14	3.7899
124.51	3.8058
127.87	3.8216
131.24	3.8377
134.6	3.8538
137.97	3.8702
141.33	3.886
144.7	3.9025
148.06	3.9192
151.43	3.9357
154.79	3.9527
158.16	3.9698
161.52	3.9871
164.89	4.0054
168.25	4.0237
171.62	4.0423
174.98	4.0618
178.35	4.0817
181.62	4.0975
183.33	4.0975
183.81	4.0975
0	4.0916
3.37	4.0457
6.73	4.019
10.36	3.9949
13.47	3.976
16.84	3.9567
20.2	3.9378
23.57	3.9195
26.93	3.9019
30.3	3.8845
33.66	3.8674
37.03	3.8504
40.38	3.8337
43.75	3.8169
47.11	3.8002
53.84	3.7667
57.21	3.7506
60.57	3.7344
63.94	3.7193
67.3	3.7044
70.67	3.6898
74.03	3.6768
77.4	3.6641
80.76	3.6526
84.13	3.6418
87.49	3.6318
90.86	3.6222
94.22	3.6132
97.59	3.6039
100.95	3.5949
104.32	3.5863
107.68	3.5779
111.05	3.5695
114.41	3.5608
117.78	3.5522
121.14	3.5425
124.51	3.532
127.87	3.5199
131.24	3.5069
134.6	3.4929
137.97	3.4787
141.33	3.47
144.7	3.4629
148.06	3.4557
151.43	3.4483
154.79	3.4402
158.16	3.4316
161.52	3.4216
164.89	3.4095
168.25	3.3872
171.62	3.3444
174.49	3.2939
174.98	3.2846
177.22	3.2344
178.35	3.2059
180.04	3.1556
181.48	3.1051
181.71	3.0964
182.84	3.0459
183.75	2.9994
0	3.0171
0.52	3.0679
1.3	3.1181
2.32	3.1687
3.37	3.2096
4.92	3.2601
6.73	3.3076
9.05	3.3578
10.1	3.377
13.28	3.4272
13.46	3.4294
16.83	3.4626
20.19	3.4737
23.56	3.4821
26.92	3.4898
30.29	3.4979
33.65	3.5053
37.02	3.5134
40.38	3.5218
43.75	3.5317
47.11	3.5432
50.48	3.5556
53.84	3.568
57.21	3.581
60.57	3.5928
63.94	3.6042
67.3	3.6163
70.67	3.6275
74.03	3.6362
77.4	3.6445
80.76	3.6529
84.13	3.6616
87.49	3.6697
90.86	3.678
94.22	3.6873
97.59	3.6969
100.95	3.7081
104.32	3.7196
107.68	3.732
111.05	3.7456
114.41	3.7602
117.78	3.7748
121.14	3.7903
124.51	3.8058
127.87	3.8216
131.24	3.8377
134.6	3.8538
137.97	3.8702
141.33	3.8864
144.7	3.9025
148.06	3.9192
151.43	3.9357
154.79	3.9527
158.16	3.9698
161.52	3.9874
164.89	4.0054
168.25	4.0237
171.62	4.0426
174.98	4.0618
178.35	4.0817
181.62	4.0978
183.34	4.0978
183.83	4.0978
0	4.0919
3.37	4.0457
6.73	4.019
10.1	3.9967
13.46	3.9763
16.83	3.9567
20.19	3.9378
23.56	3.9195
26.92	3.9022
30.29	3.8848
33.65	3.8674
37.02	3.8504
40.38	3.8337
43.75	3.8169
47.11	3.8005
50.48	3.7837
55.95	3.7568
57.21	3.7509
60.57	3.7348
63.94	3.7196
67.3	3.7044
70.67	3.6901
74.03	3.6768
77.4	3.6641
80.76	3.6526
84.13	3.6418
87.49	3.6318
90.86	3.6222
94.22	3.6132
97.59	3.6039
100.95	3.5953
104.32	3.5863
107.68	3.5779
111.05	3.5695
114.41	3.5608
117.78	3.5522
121.14	3.5425
124.51	3.532
127.87	3.5199
131.24	3.5069
134.6	3.4929
137.97	3.4787
141.33	3.47
144.7	3.4629
148.06	3.4557
151.43	3.4483
154.79	3.4399
158.16	3.4316
161.52	3.4216
164.89	3.4095
168.25	3.3872
171.62	3.3448
174.47	3.2948
174.98	3.2849
177.21	3.2347
178.35	3.2062
180.04	3.156
181.45	3.106
181.71	3.0961
182.9	3.044
183.75	2.9994
0	3.0946
0.9	3.0946
1.82	3.1454
3.01	3.1966
3.37	3.2096
4.91	3.2598
6.73	3.3079
9.06	3.3581
10.1	3.3773
13.29	3.4275
13.46	3.4297
16.83	3.4629
20.19	3.4737
23.56	3.4821
26.92	3.4898
30.29	3.4979
33.65	3.5057
37.02	3.5134
40.38	3.5218
43.75	3.532
47.11	3.5432
50.48	3.5559
53.84	3.568
57.21	3.581
60.57	3.5928
63.94	3.6046
67.3	3.6163
70.67	3.6275
74.03	3.6365
77.4	3.6449
80.76	3.6532
84.13	3.6616
87.49	3.6697
90.86	3.678
94.22	3.6873
97.59	3.6972
100.95	3.7081
104.32	3.7199
107.68	3.7323
111.05	3.7459
114.41	3.7602
117.78	3.7748
121.14	3.7906
124.51	3.8058
127.87	3.8219
131.24	3.8377
134.6	3.8541
137.97	3.8705
141.33	3.8867
144.7	3.9031
148.06	3.9195
151.43	3.936
154.79	3.953
158.16	3.9704
161.52	3.9877
164.89	4.0057
168.25	4.0243
171.62	4.0429
174.98	4.0625
178.35	4.0823
181.6	4.0978
183.29	4.0978
183.75	4.0978
0	4.0919
3.37	4.046
6.73	4.019
10.1	3.9967
13.46	3.9763
16.83	3.9567
20.19	3.9378
23.56	3.9195
26.92	3.9022
30.29	3.8848
33.65	3.8674
37.02	3.8504
40.38	3.8337
43.75	3.8169
47.11	3.8002
50.48	3.7837
53.84	3.767
57.21	3.7509
60.57	3.7348
63.94	3.7193
67.3	3.7044
70.67	3.6901
74.03	3.6768
77.4	3.6641
80.76	3.6526
84.13	3.6418
87.49	3.6318
90.86	3.6222
94.22	3.6132
97.59	3.6039
100.95	3.5953
104.32	3.5863
107.68	3.5779
111.05	3.5695
114.41	3.5608
117.78	3.5522
121.14	3.5425
124.51	3.532
127.87	3.5199
131.24	3.5069
134.6	3.4929
137.97	3.4787
141.33	3.47
144.7	3.4629
148.06	3.4557
151.43	3.4483
154.79	3.4402
158.16	3.4316
161.52	3.4216
164.89	3.4095
168.25	3.3875
171.62	3.3451
174.48	3.2948
174.98	3.2849
177.24	3.2347
178.35	3.2065
180.04	3.1563
181.45	3.1063
181.71	3.097
182.86	3.0465
183.76	2.9994
0	3.0171
0.52	3.0676
1.3	3.1181
2.32	3.1684
3.37	3.2093
4.9	3.2595
6.73	3.3076
9.04	3.3578
10.1	3.377
13.3	3.4275
13.46	3.4294
16.83	3.4626
20.19	3.4737
23.56	3.4821
26.92	3.4898
30.29	3.4979
33.65	3.5057
37.02	3.5134
40.38	3.5218
43.75	3.532
47.11	3.5432
50.48	3.5556
53.84	3.568
57.21	3.581
60.57	3.5928
63.94	3.6042
67.3	3.6163
70.67	3.6275
74.03	3.6365
77.4	3.6445
80.76	3.6529
84.13	3.6616
87.49	3.6697
90.86	3.678
94.22	3.6873
97.59	3.6972
100.95	3.7081
104.32	3.7196
107.68	3.7323
111.05	3.7459
114.41	3.7602
117.78	3.7748
121.14	3.7903
124.51	3.8058
127.87	3.8219
131.24	3.8377
134.6	3.8541
137.97	3.8702
141.33	3.8864
144.7	3.9028
148.06	3.9195
151.43	3.936
154.79	3.953
158.16	3.9701
161.52	3.9874
164.89	4.0054
168.25	4.024
171.62	4.0429
174.98	4.0625
178.35	4.0823
181.61	4.0978
183.29	4.0978
183.74	4.0978
0	4.0916
3.37	4.0457
6.73	4.019
10.1	3.9967
13.46	3.9763
16.83	3.9567
20.19	3.9378
23.56	3.9195
26.92	3.9022
30.29	3.8845
33.65	3.8674
37.02	3.8504
40.38	3.8337
43.75	3.8169
47.11	3.8005
50.48	3.7834
53.84	3.767
57.21	3.7509
60.57	3.7344
63.94	3.7193
67.3	3.7044
70.67	3.6898
74.03	3.6768
77.4	3.6641
80.76	3.6526
84.13	3.6418
87.49	3.6318
90.86	3.6222
94.22	3.6132
97.59	3.6039
100.95	3.5953
104.32	3.5863
107.68	3.5779
111.05	3.5692
114.41	3.5608
117.78	3.5522
121.14	3.5422
124.51	3.532
127.87	3.5196
131.24	3.5063
134.6	3.4926
137.97	3.4784
141.33	3.47
144.7	3.4626
148.06	3.4557
151.43	3.4483
154.79	3.4399
158.16	3.4316
161.52	3.4216
164.89	3.4092
168.25	3.3866
171.62	3.3435
174.48	3.2933
174.98	3.2834
177.21	3.2331
178.35	3.2043
180.04	3.1541
181.45	3.1036
181.71	3.0939
182.84	3.0434
183.69	2.9994
0	3.0171
0.52	3.0676
1.3	3.1181
2.33	3.1687
3.37	3.2093
4.91	3.2595
6.73	3.3076
9.01	3.3578
10.1	3.3779
13.31	3.4281
13.46	3.43
16.83	3.4629
20.19	3.474
23.56	3.4821
26.92	3.4898
30.29	3.4979
33.65	3.5057
37.02	3.5134
40.38	3.5218
43.75	3.532
47.11	3.5435
50.48	3.5559
53.84	3.568
57.21	3.581
60.57	3.5928
63.94	3.6046
67.3	3.6166
70.67	3.6275
74.03	3.6365
77.4	3.6449
80.76	3.6532
84.13	3.6616
87.49	3.6697
90.86	3.678
94.22	3.6876
97.59	3.6972
100.95	3.7084
104.32	3.7199
107.68	3.7323
111.05	3.7462
114.41	3.7605
117.78	3.7751
121.14	3.7906
124.51	3.8061
127.87	3.8222
131.24	3.8386
134.6	3.8544
137.97	3.8709
141.33	3.8867
144.7	3.9031
148.06	3.9198
151.43	3.936
154.79	3.9533
158.16	3.9707
161.52	3.9877
164.89	4.006
168.25	4.0243
171.62	4.0432
174.98	4.0625
178.35	4.0826
181.59	4.0978
183.26	4.0978
183.72	4.0978
0	4.0916
3.37	4.0457
6.73	4.019
10.1	3.9967
13.46	3.9763
16.83	3.9567
20.19	3.9378
23.56	3.9195
26.92	3.9022
30.29	3.8848
33.65	3.8674
37.02	3.8504
40.38	3.8337
43.75	3.8166
47.11	3.8002
50.48	3.7837
53.84	3.767
57.21	3.7506
60.57	3.7348
63.94	3.7189
67.3	3.7041
70.67	3.6898
74.03	3.6765
77.4	3.6641
80.76	3.6526
84.13	3.6414
87.49	3.6318
90.86	3.6219
94.22	3.6129
97.59	3.6039
100.95	3.5949
104.32	3.5863
107.68	3.5779
111.05	3.5692
114.41	3.5608
117.78	3.5518
121.14	3.5422
124.51	3.532
127.87	3.5196
131.24	3.5069
134.6	3.4926
137.97	3.4784
141.33	3.47
144.7	3.4629
148.06	3.4557
151.43	3.448
154.79	3.4399
158.16	3.4316
161.52	3.4216
164.89	3.4092
168.25	3.3866
171.62	3.3438
174.47	3.2936
174.98	3.2837
177.2	3.2335
178.35	3.2046
180.03	3.1544
181.45	3.1039
181.71	3.0939
182.84	3.0437
183.7	2.9997
0	3.0939
0.89	3.0939
1.79	3.1442
2.95	3.1944
3.37	3.2099
4.91	3.2601
6.73	3.3079
9.06	3.3581
10.1	3.3773
13.3	3.4275
13.46	3.4297
16.83	3.4626
20.19	3.4737
23.56	3.4821
26.92	3.4898
30.29	3.4979
33.65	3.5057
37.02	3.5134
40.38	3.5218
43.75	3.532
47.11	3.5435
50.48	3.5559
53.84	3.5683
57.21	3.581
60.57	3.5928
63.94	3.6046
67.3	3.6163
70.67	3.6275
74.03	3.6365
77.4	3.6449
80.76	3.6532
84.13	3.6616
87.49	3.6697
90.86	3.6783
97.11	3.696
97.59	3.6976
100.95	3.7084
104.32	3.7199
107.68	3.7326
111.05	3.7462
114.41	3.7605
117.78	3.7751
121.14	3.7906
124.51	3.8061
127.87	3.8222
131.24	3.8386
134.6	3.8544
137.97	3.8709
141.33	3.887
144.7	3.9031
148.06	3.9198
151.43	3.9363
154.79	3.9533
158.16	3.9707
161.52	3.988
164.89	4.006
168.25	4.0246
171.62	4.0435
174.98	4.0637
178.35	4.0832
181.56	4.0975
183.2	4.0975
183.66	4.0975
0	4.0916
3.37	4.0454
6.73	4.019
10.1	3.9967
13.46	3.9763
16.83	3.9567
20.19	3.9378
23.56	3.9195
26.92	3.9022
30.29	3.8845
33.65	3.8674
37.02	3.8504
40.38	3.8333
43.75	3.8166
47.11	3.8002
50.48	3.7834
53.84	3.767
57.21	3.7506
60.57	3.7344
63.94	3.7193
67.3	3.7041
70.67	3.6898
74.03	3.6768
77.4	3.6641
80.76	3.6526
84.13	3.6414
87.49	3.6318
90.86	3.6219
94.22	3.6129
97.59	3.6039
100.95	3.5949
104.32	3.5863
107.68	3.5779
111.05	3.5692
114.41	3.5608
117.78	3.5518
121.14	3.5422
124.51	3.532
127.87	3.5196
131.24	3.5069
134.6	3.4926
137.97	3.4784
141.33	3.47
144.7	3.4629
148.06	3.4554
151.43	3.448
154.79	3.4399
158.16	3.4316
161.52	3.4216
164.89	3.4092
168.25	3.3866
171.62	3.3435
174.47	3.2933
174.98	3.2834
177.2	3.2331
178.35	3.204
180.03	3.1538
181.43	3.1036
181.71	3.0933
182.83	3.0431
183.67	2.9994
0	3.0171
0.5	3.0673
1.28	3.1175
2.3	3.1677
3.37	3.2096
4.91	3.2598
6.73	3.3076
9.04	3.3578
10.1	3.3773
13.29	3.4275
13.46	3.4297
16.83	3.4629
20.19	3.474
23.56	3.4821
26.92	3.4902
30.29	3.4979
33.65	3.5057
37.02	3.5134
40.38	3.5218
43.75	3.532
47.11	3.5432
50.48	3.5559
53.84	3.568
57.21	3.581
60.57	3.5928
63.94	3.6046
67.3	3.6163
70.67	3.6275
74.03	3.6365
77.4	3.6445
80.76	3.6532
84.13	3.6616
87.49	3.6697
90.86	3.678
94.22	3.6876
97.59	3.6972
100.95	3.7084
104.32	3.7199
107.68	3.7323
111.05	3.7459
114.41	3.7605
117.78	3.7751
121.14	3.7906
124.51	3.8061
127.87	3.8222
131.24	3.8386
134.6	3.8544
137.97	3.8705
141.33	3.8867
144.7	3.9031
148.06	3.9198
151.43	3.9363
154.79	3.9533
158.16	3.9704
161.52	3.9877
164.89	4.006
168.25	4.0246
171.62	4.0432
174.98	4.0625
178.35	4.0826
181.59	4.0978
183.25	4.0978
183.69	4.0978
0	4.0476
3.13	4.0476
3.37	4.0454
6.73	4.0187
10.1	3.9964
13.46	3.976
16.83	3.9564
20.19	3.9378
23.56	3.9195
26.92	3.9019
30.29	3.8845
33.65	3.8674
37.02	3.8504
40.38	3.8333
43.75	3.8166
47.11	3.8002
50.48	3.7834
53.84	3.7667
57.21	3.7503
60.57	3.7344
63.94	3.7193
67.3	3.7041
70.67	3.6898
74.03	3.6768
77.4	3.6641
80.76	3.6526
84.13	3.6414
87.49	3.6315
90.86	3.6219
94.22	3.6129
97.59	3.6036
100.95	3.5949
104.32	3.5859
107.68	3.5776
111.05	3.5692
114.41	3.5605
117.78	3.5518
121.14	3.5422
124.51	3.5317
127.87	3.5196
131.24	3.5063
134.6	3.4926
137.97	3.4784
141.33	3.47
144.7	3.4629
148.06	3.4557
151.43	3.448
154.79	3.4399
158.16	3.4312
161.52	3.4216
164.89	3.4089
168.25	3.3863
171.62	3.3432
174.45	3.293
174.98	3.2828
177.19	3.2328
178.35	3.2031
180.02	3.1529
181.42	3.1029
181.71	3.0921
182.83	3.0419
183.64	2.9991
0	3.0927
0.87	3.0927
1.78	3.1432
2.93	3.1932
3.37	3.2096
4.92	3.2598
6.73	3.3079
9.06	3.3581
10.1	3.3773
13.3	3.4275
13.46	3.4297
16.83	3.4629
20.19	3.474
23.56	3.4821
26.92	3.4902
30.29	3.4979
33.65	3.5057
37.02	3.5137
40.38	3.5221
43.75	3.532
47.11	3.5435
50.48	3.5559
53.84	3.568
57.21	3.581
60.57	3.5931
63.94	3.6046
67.3	3.6166
70.67	3.6275
74.03	3.6365
77.4	3.6449
80.76	3.6532
84.13	3.6616
87.49	3.6697
90.86	3.6783
94.22	3.6876
97.59	3.6976
100.95	3.7084
104.32	3.7202
107.68	3.7326
111.05	3.7462
114.41	3.7605
117.78	3.7754
121.14	3.7909
124.51	3.8064
127.87	3.8225
131.24	3.8386
134.6	3.8547
137.97	3.8709
141.33	3.887
144.7	3.9034
148.06	3.9202
151.43	3.9366
154.79	3.9533
158.16	3.9707
161.52	3.9884
164.89	4.006
168.25	4.0246
171.62	4.0432
174.98	4.0631
178.35	4.0829
181.57	4.0975
183.21	4.0975
183.65	4.0975
0	4.0916
3.37	4.0457
6.73	4.019
10.1	3.9967
13.46	3.976
16.83	3.9567
20.19	3.9378
23.56	3.9195
26.92	3.9022
30.29	3.8845
33.65	3.8674
37.02	3.8504
40.38	3.8337
43.75	3.8166
47.11	3.8002
50.48	3.7834
53.84	3.767
57.21	3.7506
60.57	3.7344
63.94	3.7193
67.3	3.7044
70.67	3.6898
74.03	3.6768
77.4	3.6641
80.76	3.6526
84.13	3.6418
87.49	3.6318
90.86	3.6219
94.22	3.6129
