RBG_CYC_66824_Nw_c0_41V_40C_C10C10_170627_622BNG_VC211_100DOD_127 (155722 Points)
Time (s)	Current (mAh)
954167	20.1
954331	20.1
954472	20.1
954697	20.1
954970	20.1
955072	20.1
955418	20.1
955672	20.1
956146	20.1
956272	20.1
956872	20.1
957472	20.1
958072	20.1
958672	20.1
959272	20.1
959872	20.1
960472	20.1
961072	20.1
961672	20.1
962272	20.1
962872	20.1
963472	20.1
964072	20.1
964672	20.1
965272	20.1
965872	20.1
966472	20.1
967072	20.1
967672	20.1
968272	20.1
968872	20.1
969472	20.1
970072	20.1
970672	20.1
971272	20.1
971872	20.1
972472	20.1
973072	20.1
973672	20.1
974272	20.1
974872	20.1
975472	20.1
976072	20.1
976672	20.1
977272	20.1
977872	20.1
978472	20.1
979072	20.1
979672	20.1
980272	20.1
980872	20.1
981472	20.1
982072	20.1
982672	20.1
983272	20.1
983872	20.1
984472	20.1
985072	20.1
985672	20.1
986272	20.1
986872	20.1
987472	20.1
988072	20.1
988672	20.1
989272	20.1
989872	20.1
990472	20.1
991072	20.1
991672	20.1
992121	10.1
992121	-20.1
992721	-20.1
993321	-20.1
993921	-20.1
994521	-20.1
995121	-20.1
995721	-20.1
996321	-20.1
996921	-20.1
997521	-20.1
998121	-20.1
998721	-20.1
999321	-20.1
999921	-20.1
1000521	-20.1
1001121	-20.1
1001721	-20.1
1002321	-20.1
1002921	-20.1
1003521	-20.1
1004121	-20.1
1004721	-20.1
1005321	-20.1
1005921	-20.1
1006521	-20.1
1007121	-20.1
1007721	-20.1
1008321	-20.1
1008921	-20.1
1009521	-20.1
1010121	-20.1
1010721	-20.1
1011321	-20.1
1011921	-20.1
1012521	-20.1
1013121	-20.1
1013721	-20.1
1014321	-20.1
1014921	-20.1
1015521	-20.1
1016121	-20.1
1016721	-20.1
1017321	-20.1
1017921	-20.1
1018521	-20.1
1019121	-20.1
1019721	-20.1
1020321	-20.1
1020921	-20.1
1021521	-20.1
1022121	-20.1
1022721	-20.1
1023321	-20.1
1023921	-20.1
1024521	-20.1
1025121	-20.1
1025721	-20.1
1026321	-20.1
1026921	-20.1
1027521	-20.1
1028062	-20.1
1028121	-20.1
1028537	-20.1
1028721	-20.1
1029052	-20.1
1029321	-20.1
1029575	-20.1
1029796	-20.1
1029921	-20.1
1030096	-20.1
1030245	-20.1
1030246	20.1
1030300	20.1
1030405	20.1
1030540	20.1
1030703	20.1
1030846	20.1
1031068	20.1
1031341	20.1
1031445	20.1
1031791	20.1
1032045	20.1
1032517	20.1
1032645	20.1
1033245	20.1
1033845	20.1
1034445	20.1
1035045	20.1
1035645	20.1
1036245	20.1
1036845	20.1
1037445	20.1
1038045	20.1
1038645	20.1
1039245	20.1
1039845	20.1
1040445	20.1
1041045	20.1
1041645	20.1
1042245	20.1
1042845	20.1
1043445	20.1
1044045	20.1
1044645	20.1
1045246	20.1
1045845	20.1
1046445	20.1
1047045	20.1
1047645	20.1
1048245	20.1
1048845	20.1
1049445	20.1
1050045	20.1
1050645	20.1
1051245	20.1
1051845	20.1
1052445	20.1
1053045	20.1
1053645	20.1
1054245	20.1
1054845	20.1
1055445	20.1
1056045	20.1
1056645	20.1
1057245	20.1
1057845	20.1
1058445	20.1
1059045	20.1
1059645	20.1
1060245	20.1
1060845	20.1
1061445	20.1
1062045	20.1
1062645	20.1
1063246	20.1
1063845	20.1
1064445	20.1
1065045	20.1
1065645	20.1
1066245	20.1
1066845	20.1
1067445	20.1
1068045	20.1
1068456	10.1
1068456	-20.1
1069056	-20.1
1069656	-20.1
1070256	-20.1
1070856	-20.1
1071456	-20.1
1072056	-20.1
1072656	-20.1
1073256	-20.1
1073856	-20.1
1074456	-20.1
1075056	-20.1
1075656	-20.1
1076256	-20.1
1076856	-20.1
1077456	-20.1
1078056	-20.1
1078656	-20.1
1079256	-20.1
1079856	-20.1
1080456	-20.1
1081056	-20.1
1081656	-20.1
1082256	-20.1
1082856	-20.1
1083456	-20.1
1084056	-20.1
1084656	-20.1
1085256	-20.1
1085856	-20.1
1086456	-20.1
1087056	-20.1
1087656	-20.1
1088256	-20.1
1088856	-20.1
1089456	-20.1
1090056	-20.1
1090656	-20.1
1091256	-20.1
1091856	-20.1
1092456	-20.1
1093056	-20.1
1093656	-20.1
1094256	-20.1
1094856	-20.1
1095456	-20.1
1096056	-20.1
1096656	-20.1
1097256	-20.1
1097856	-20.1
1098456	-20.1
1099056	-20.1
1099656	-20.1
1100256	-20.1
1100856	-20.1
1101456	-20.1
1102056	-20.1
1102656	-20.1
1103256	-20.1
1103856	-20.1
1104388	-20.1
1104456	-20.1
1104867	-20.1
1105056	-20.1
1105384	-20.1
1105656	-20.1
1105904	-20.1
1106120	-20.1
1106256	-20.1
1106426	-20.1
1106551	-20.1
1106551	20.1
1106608	20.1
1106713	20.1
1106849	20.1
1107013	20.1
1107151	20.1
1107376	20.1
1107647	20.1
1107751	20.1
1108093	20.1
1108351	20.1
1108824	20.1
1108951	20.1
1109551	20.1
1110151	20.1
1110751	20.1
1111351	20.1
1111951	20.1
1112551	20.1
1113151	20.1
1113751	20.1
1114351	20.1
1114951	20.1
1115551	20.1
1116151	20.1
1116751	20.1
1117351	20.1
1117951	20.1
1118551	20.1
1119151	20.1
1119751	20.1
1120351	20.1
1120951	20.1
1121551	20.1
1122151	20.1
1122751	20.1
1123351	20.1
1123951	20.1
1124551	20.1
1125151	20.1
1125751	20.1
1126351	20.1
1126951	20.1
1127551	20.1
1128151	20.1
1128751	20.1
1129351	20.1
1129951	20.1
1130551	20.1
1131151	20.1
1131751	20.1
1132351	20.1
1132951	20.1
1133551	20.1
1134151	20.1
1134751	20.1
1135351	20.1
1135951	20.1
1136551	20.1
1137151	20.1
1137751	20.1
1138351	20.1
1138951	20.1
1139551	20.1
1140151	20.1
1140751	20.1
1141351	20.1
1141951	20.1
1142551	20.1
1143151	20.1
1143751	20.1
1144351	20.1
1144739	10.1
1144739	-20.1
1145339	-20.1
1145939	-20.1
1146539	-20.1
1147139	-20.1
1147739	-20.1
1148339	-20.1
1148939	-20.1
1149539	-20.1
1150139	-20.1
1150739	-20.1
1151339	-20.1
1151939	-20.1
1152539	-20.1
1153139	-20.1
1153739	-20.1
1154339	-20.1
1154939	-20.1
1155539	-20.1
1156139	-20.1
1156739	-20.1
1157339	-20.1
1157939	-20.1
1158539	-20.1
1159139	-20.1
1159739	-20.1
1160339	-20.1
1160939	-20.1
1161539	-20.1
1162139	-20.1
1162739	-20.1
1163339	-20.1
1163939	-20.1
1164539	-20.1
1165139	-20.1
1165739	-20.1
1166339	-20.1
1166939	-20.1
1167539	-20.1
1168139	-20.1
1168739	-20.1
1169339	-20.1
1169939	-20.1
1170539	-20.1
1171139	-20.1
1171739	-20.1
1172339	-20.1
1172939	-20.1
1173539	-20.1
1174139	-20.1
1174739	-20.1
1175339	-20.1
1175939	-20.1
1176539	-20.1
1177139	-20.1
1177739	-20.1
1178339	-20.1
1178939	-20.1
1179539	-20.1
1180139	-20.1
1180663	-20.1
1180739	-20.1
1181145	-20.1
1181339	-20.1
1181662	-20.1
1181939	-20.1
1182185	-20.1
1182400	-20.1
1182539	-20.1
1182706	-20.1
1182809	-20.1
1182809	20.1
1182865	20.1
1182970	20.1
1183106	20.1
1183269	20.1
1183409	20.1
1183634	20.1
1183905	20.1
1184009	20.1
1184351	20.1
1184609	20.1
1185082	20.1
1185209	20.1
1185809	20.1
1186409	20.1
1187009	20.1
1187609	20.1
1188209	20.1
1188809	20.1
1189409	20.1
1190009	20.1
1190609	20.1
1191209	20.1
1191809	20.1
1192409	20.1
1193009	20.1
1193609	20.1
1194209	20.1
1194809	20.1
1195409	20.1
1196009	20.1
1196609	20.1
1197209	20.1
1197809	20.1
1198409	20.1
1199009	20.1
1199609	20.1
1200209	20.1
1200809	20.1
1201409	20.1
1202009	20.1
1202609	20.1
1203209	20.1
1203809	20.1
1204409	20.1
1205009	20.1
1205609	20.1
1206209	20.1
1206809	20.1
1207409	20.1
1208009	20.1
1208609	20.1
1209209	20.1
1209809	20.1
1210409	20.1
1211009	20.1
1211609	20.1
1212209	20.1
1212809	20.1
1213409	20.1
1214009	20.1
1214609	20.1
1215209	20.1
1215809	20.1
1216409	20.1
1217009	20.1
1217609	20.1
1218209	20.1
1218809	20.1
1219409	20.1
1220009	20.1
1220609	20.1
1220958	10.1
1220958	-20.1
1221558	-20.1
1222158	-20.1
1222758	-20.1
1223358	-20.1
1223958	-20.1
1224558	-20.1
1225158	-20.1
1225758	-20.1
1226358	-20.1
1226958	-20.1
1227558	-20.1
1228158	-20.1
1228758	-20.1
1229358	-20.1
1229958	-20.1
1230558	-20.1
1231158	-20.1
1231758	-20.1
1232358	-20.1
1232958	-20.1
1233558	-20.1
1234158	-20.1
1234758	-20.1
1235358	-20.1
1235958	-20.1
1236558	-20.1
1237158	-20.1
1237758	-20.1
1238358	-20.1
1238956	-20.1
1239556	-20.1
1240156	-20.1
1240756	-20.1
1241356	-20.1
1241956	-20.1
1242556	-20.1
1243156	-20.1
1243756	-20.1
1244356	-20.1
1244956	-20.1
1245556	-20.1
1246156	-20.1
1246756	-20.1
1247356	-20.1
1247956	-20.1
1248556	-20.1
1249156	-20.1
1249756	-20.1
1250356	-20.1
1250956	-20.1
1251556	-20.1
1252156	-20.1
1252756	-20.1
1253356	-20.1
1253956	-20.1
1254556	-20.1
1255156	-20.1
1255756	-20.1
1256356	-20.1
1256867	-20.1
1256956	-20.1
1257354	-20.1
1257556	-20.1
1257875	-20.1
1258155	-20.1
1258156	-20.1
1258399	-20.1
1258609	-20.1
1258756	-20.1
1258917	-20.1
1258987	-20.1
1258987	20.1
1259045	20.1
1259151	20.1
1259287	20.1
1259450	20.1
1259587	20.1
1259811	20.1
1260079	20.1
1260187	20.1
1260530	20.1
1260787	20.1
1261259	20.1
1261387	20.1
1261987	20.1
1262587	20.1
1263187	20.1
1263787	20.1
1264387	20.1
1264987	20.1
1265587	20.1
1266187	20.1
1266787	20.1
1267387	20.1
1267987	20.1
1268587	20.1
1269187	20.1
1269787	20.1
1270387	20.1
1270987	20.1
1271587	20.1
1272187	20.1
1272787	20.1
1273387	20.1
1273987	20.1
1274587	20.1
1275187	20.1
1275787	20.1
1276387	20.1
1276987	20.1
1277587	20.1
1278187	20.1
1278787	20.1
1279387	20.1
1279987	20.1
1280587	20.1
1281187	20.1
1281787	20.1
1282387	20.1
1282987	20.1
1283587	20.1
1284187	20.1
1284787	20.1
1285387	20.1
1285987	20.1
1286587	20.1
1287187	20.1
1287787	20.1
1288387	20.1
1288987	20.1
1289587	20.1
1290187	20.1
1290787	20.1
1291387	20.1
1291987	20.1
1292587	20.1
1293187	20.1
1293787	20.1
1294387	20.1
1294987	20.1
1295587	20.1
1296187	20.1
1296787	20.1
1297095	10.1
1297095	-20.1
1297695	-20.1
1298295	-20.1
1298895	-20.1
1299495	-20.1
1300095	-20.1
1300695	-20.1
1301295	-20.1
1301895	-20.1
1302495	-20.1
1303095	-20.1
1303695	-20.1
1304295	-20.1
1304895	-20.1
1305495	-20.1
1306095	-20.1
1306695	-20.1
1307295	-20.1
1307895	-20.1
1308495	-20.1
1309095	-20.1
1309695	-20.1
1310295	-20.1
1310895	-20.1
1311495	-20.1
1312095	-20.1
1312695	-20.1
1313295	-20.1
1313895	-20.1
1314495	-20.1
1315095	-20.1
1315695	-20.1
1316295	-20.1
1316895	-20.1
1317495	-20.1
1318095	-20.1
1318695	-20.1
1319295	-20.1
1319895	-20.1
1320495	-20.1
1321095	-20.1
1321695	-20.1
1322295	-20.1
1322895	-20.1
1323495	-20.1
1324095	-20.1
1324695	-20.1
1325295	-20.1
1325895	-20.1
1326495	-20.1
1327095	-20.1
1327695	-20.1
1328295	-20.1
1328895	-20.1
1329495	-20.1
1330095	-20.1
1330695	-20.1
1331295	-20.1
1331895	-20.1
1332495	-20.1
1333005	-20.1
1333095	-20.1
1333493	-20.1
1333695	-20.1
1334009	-20.1
1334284	-20.1
1334295	-20.1
1334533	-20.1
1334740	-20.1
1334895	-20.1
1335053	-20.1
1335100	-20.1
1335100	20.1
1335158	20.1
1335264	20.1
1335400	20.1
1335563	20.1
1335700	20.1
1335925	20.1
1336193	20.1
1336300	20.1
1336644	20.1
1336900	20.1
1337372	20.1
1337500	20.1
1338100	20.1
1338700	20.1
1339300	20.1
1339900	20.1
1340500	20.1
1341100	20.1
1341700	20.1
1342300	20.1
1342900	20.1
1343500	20.1
1344100	20.1
1344700	20.1
1345300	20.1
1345900	20.1
1346500	20.1
1347100	20.1
1347700	20.1
1348300	20.1
1348900	20.1
1349500	20.1
1350100	20.1
1350700	20.1
1351300	20.1
1351900	20.1
1352500	20.1
1353100	20.1
1353700	20.1
1354300	20.1
1354900	20.1
1355500	20.1
1356100	20.1
1356700	20.1
1357300	20.1
1357900	20.1
1358500	20.1
1359100	20.1
1359700	20.1
1360300	20.1
1360900	20.1
1361500	20.1
1362100	20.1
1362700	20.1
1363300	20.1
1363900	20.1
1364500	20.1
1365100	20.1
1365700	20.1
1366300	20.1
1366900	20.1
1367500	20.1
1368100	20.1
1368700	20.1
1369300	20.1
1369900	20.1
1370500	20.1
1371100	20.1
1371700	20.1
1372300	20.1
1372900	20.1
1373163	10.1
1373163	-20.1
1373763	-20.1
1374363	-20.1
1374963	-20.1
1375563	-20.1
1376163	-20.1
1376763	-20.1
1377363	-20.1
1377963	-20.1
1378563	-20.1
1379163	-20.1
1379763	-20.1
1380363	-20.1
1380963	-20.1
1381563	-20.1
1382163	-20.1
1382763	-20.1
1383363	-20.1
1383963	-20.1
1384563	-20.1
1385163	-20.1
1385763	-20.1
1386363	-20.1
1386963	-20.1
1387563	-20.1
1388163	-20.1
1388763	-20.1
1389363	-20.1
1389963	-20.1
1390563	-20.1
1391163	-20.1
1391763	-20.1
1392363	-20.1
1392963	-20.1
1393563	-20.1
1394163	-20.1
1394763	-20.1
1395363	-20.1
1395963	-20.1
1396563	-20.1
1397163	-20.1
1397763	-20.1
1398363	-20.1
1398963	-20.1
1399563	-20.1
1400163	-20.1
1400763	-20.1
1401363	-20.1
1401963	-20.1
1402563	-20.1
1403163	-20.1
1403763	-20.1
1404363	-20.1
1404963	-20.1
1405563	-20.1
1406163	-20.1
1406763	-20.1
1407363	-20.1
1407963	-20.1
1408563	-20.1
1409060	-20.1
1409163	-20.1
1409556	-20.1
1409763	-20.1
1410075	-20.1
1410348	-20.1
1410363	-20.1
1410596	-20.1
1410800	-20.1
1410963	-20.1
1411116	-20.1
1411137	-20.1
1411137	20.1
1411195	20.1
1411301	20.1
1411437	20.1
1411601	20.1
1411737	20.1
1411960	20.1
1412228	20.1
1412337	20.1
1412678	20.1
1412937	20.1
1413411	20.1
1413537	20.1
1414137	20.1
1414737	20.1
1415337	20.1
1415937	20.1
1416537	20.1
1417137	20.1
1417737	20.1
1418337	20.1
1418937	20.1
1419537	20.1
1420137	20.1
1420737	20.1
1421337	20.1
1421937	20.1
1422537	20.1
1423137	20.1
1423737	20.1
1424337	20.1
1424937	20.1
1425537	20.1
1426137	20.1
1426737	20.1
1427337	20.1
1427937	20.1
1428537	20.1
1429137	20.1
1429737	20.1
1430337	20.1
1430937	20.1
1431537	20.1
1432137	20.1
1432737	20.1
1433337	20.1
1433937	20.1
1434537	20.1
1435137	20.1
1435737	20.1
1436337	20.1
1436937	20.1
1437537	20.1
1438137	20.1
1438737	20.1
1439337	20.1
1439937	20.1
1440537	20.1
1441137	20.1
1441737	20.1
1442337	20.1
1442937	20.1
1443537	20.1
1444137	20.1
1444737	20.1
1445337	20.1
1445937	20.1
1446537	20.1
1447137	20.1
1447737	20.1
1448337	20.1
1448937	20.1
1449182	10.1
1449183	-20.1
1449782	-20.1
1450383	-20.1
1450982	-20.1
1451582	-20.1
1452182	-20.1
1452782	-20.1
1453382	-20.1
1453982	-20.1
1454583	-20.1
1455182	-20.1
1455782	-20.1
1456382	-20.1
1456982	-20.1
1457582	-20.1
1458182	-20.1
1458782	-20.1
1459382	-20.1
1459982	-20.1
1460582	-20.1
1461182	-20.1
1461782	-20.1
1462382	-20.1
1462982	-20.1
1463582	-20.1
1464182	-20.1
1464782	-20.1
1465382	-20.1
1465982	-20.1
1466582	-20.1
1467183	-20.1
1467782	-20.1
1468383	-20.1
1468982	-20.1
1469582	-20.1
1470182	-20.1
1470782	-20.1
1471383	-20.1
1471982	-20.1
1472582	-20.1
1473182	-20.1
1473782	-20.1
1474383	-20.1
1474982	-20.1
1475582	-20.1
1476182	-20.1
1476782	-20.1
1477382	-20.1
1477982	-20.1
1478582	-20.1
1479182	-20.1
1479782	-20.1
1480383	-20.1
1480982	-20.1
1481582	-20.1
1482182	-20.1
1482782	-20.1
1483382	-20.1
1483982	-20.1
1484582	-20.1
1485073	-20.1
1485182	-20.1
1485572	-20.1
1485783	-20.1
1486090	-20.1
1486361	-20.1
1486382	-20.1
1486612	-20.1
1486814	-20.1
1486982	-20.1
1487131	-20.1
1487131	20.1
1487191	20.1
1487297	20.1
1487433	20.1
1487596	20.1
1487731	20.1
1487955	20.1
1488223	20.1
1488331	20.1
1488673	20.1
1488931	20.1
1489404	20.1
1489531	20.1
1490131	20.1
1490731	20.1
1491331	20.1
1491931	20.1
1492531	20.1
1493131	20.1
1493731	20.1
1494331	20.1
1494931	20.1
1495531	20.1
1496131	20.1
1496731	20.1
1497331	20.1
1497931	20.1
1498531	20.1
1499131	20.1
1499731	20.1
1500331	20.1
1500931	20.1
1501531	20.1
1502131	20.1
1502731	20.1
1503331	20.1
1503931	20.1
1504531	20.1
1505131	20.1
1505731	20.1
1506331	20.1
1506931	20.1
1507531	20.1
1508131	20.1
1508731	20.1
1509331	20.1
1509931	20.1
1510531	20.1
1511131	20.1
1511731	20.1
1512331	20.1
1512931	20.1
1513531	20.1
1514131	20.1
1514731	20.1
1515331	20.1
1515931	20.1
1516531	20.1
1517131	20.1
1517731	20.1
1518331	20.1
1518931	20.1
1519531	20.1
1520131	20.1
1520731	20.1
1521331	20.1
1521931	20.1
1522531	20.1
1523131	20.1
1523731	20.1
1524331	20.1
1524931	20.1
1525159	10.1
1525159	-20.1
1525759	-20.1
1526359	-20.1
1526959	-20.1
1527559	-20.1
1528159	-20.1
1528759	-20.1
1529359	-20.1
1529959	-20.1
1530559	-20.1
1531159	-20.1
1531759	-20.1
1532359	-20.1
1532959	-20.1
1533560	-20.1
1534159	-20.1
1534759	-20.1
1535359	-20.1
1535959	-20.1
1536559	-20.1
1537159	-20.1
1537759	-20.1
1538359	-20.1
1538959	-20.1
1539559	-20.1
1540159	-20.1
1540759	-20.1
1541359	-20.1
1541959	-20.1
1542559	-20.1
1543159	-20.1
1543759	-20.1
1544359	-20.1
1544959	-20.1
1545559	-20.1
1546160	-20.1
1546759	-20.1
1547359	-20.1
1547959	-20.1
1548559	-20.1
1549159	-20.1
1549759	-20.1
1550360	-20.1
1550959	-20.1
1551559	-20.1
1552159	-20.1
1552759	-20.1
1553359	-20.1
1553959	-20.1
1554559	-20.1
1555159	-20.1
1555759	-20.1
1556359	-20.1
1556959	-20.1
1557559	-20.1
1558159	-20.1
1558759	-20.1
1559359	-20.1
1559959	-20.1
1560559	-20.1
1561043	-20.1
1561159	-20.1
1561544	-20.1
1561759	-20.1
1562065	-20.1
1562333	-20.1
1562359	-20.1
1562585	-20.1
1562782	-20.1
1562952	-20.1
1562959	-20.1
1563081	-20.1
1563081	20.1
1563140	20.1
1563245	20.1
1563381	20.1
1563546	20.1
1563681	20.1
1563905	20.1
1564174	20.1
1564281	20.1
1564625	20.1
1564881	20.1
1565351	20.1
1565481	20.1
1566081	20.1
1566681	20.1
1567281	20.1
1567881	20.1
1568481	20.1
1569081	20.1
1569681	20.1
1570281	20.1
1570881	20.1
1571481	20.1
1572081	20.1
1572681	20.1
1573281	20.1
1573881	20.1
1574481	20.1
1575081	20.1
1575681	20.1
1576281	20.1
1576881	20.1
1577481	20.1
1578081	20.1
1578681	20.1
1579281	20.1
1579881	20.1
1580481	20.1
1581081	20.1
1581681	20.1
1582281	20.1
1582881	20.1
1583481	20.1
1584081	20.1
1584681	20.1
1585281	20.1
1585881	20.1
1586481	20.1
1587081	20.1
1587681	20.1
1588281	20.1
1588881	20.1
1589481	20.1
1590081	20.1
1590681	20.1
1591281	20.1
1591881	20.1
1592481	20.1
1593081	20.1
1593681	20.1
1594281	20.1
1594881	20.1
1595481	20.1
1596081	20.1
1596681	20.1
1597281	20.1
1597881	20.1
1598481	20.1
1599081	20.1
1599681	20.1
1600281	20.1
1600881	20.1
1601089	10.1
1601090	-20.1
1601690	-20.1
1602290	-20.1
1602890	-20.1
1603490	-20.1
1604090	-20.1
1604690	-20.1
1605290	-20.1
1605890	-20.1
1606490	-20.1
1607090	-20.1
1607690	-20.1
1608290	-20.1
1608890	-20.1
1609490	-20.1
1610090	-20.1
1610690	-20.1
1611290	-20.1
1611890	-20.1
1612490	-20.1
1613090	-20.1
1613690	-20.1
1614290	-20.1
1614890	-20.1
1615490	-20.1
1616090	-20.1
1616690	-20.1
1617290	-20.1
1617890	-20.1
1618490	-20.1
1619090	-20.1
1619690	-20.1
1620290	-20.1
1620890	-20.1
1621490	-20.1
1622090	-20.1
1622690	-20.1
1623290	-20.1
1623890	-20.1
1624490	-20.1
1625090	-20.1
1625690	-20.1
1626290	-20.1
1626890	-20.1
1627490	-20.1
1628090	-20.1
1628690	-20.1
1629290	-20.1
1629890	-20.1
1630490	-20.1
1631090	-20.1
1631690	-20.1
1632290	-20.1
1632890	-20.1
1633490	-20.1
1634090	-20.1
1634690	-20.1
1635290	-20.1
1635890	-20.1
1636490	-20.1
1636973	-20.1
1637090	-20.1
1637473	-20.1
1637690	-20.1
1637992	-20.1
1638257	-20.1
1638290	-20.1
1638516	-20.1
1638712	-20.1
1638881	-20.1
1638890	-20.1
1639003	-20.1
1639003	20.1
1639062	20.1
1639169	20.1
1639304	20.1
1639469	20.1
1639603	20.1
1639828	20.1
1640098	20.1
1640203	20.1
1640549	20.1
1640803	20.1
1641273	20.1
1641403	20.1
1642003	20.1
1642603	20.1
1643203	20.1
1643803	20.1
1644403	20.1
1645003	20.1
1645603	20.1
1646203	20.1
1646803	20.1
1647403	20.1
1648003	20.1
1648603	20.1
1649203	20.1
1649803	20.1
1650403	20.1
1651003	20.1
1651603	20.1
1652203	20.1
1652803	20.1
1653403	20.1
1654003	20.1
1654603	20.1
1655203	20.1
1655803	20.1
1656403	20.1
1657003	20.1
1657603	20.1
1658203	20.1
1658803	20.1
1659403	20.1
1660003	20.1
1660603	20.1
1661203	20.1
1661803	20.1
1662403	20.1
1663003	20.1
1663603	20.1
1664203	20.1
1664803	20.1
1665403	20.1
1666003	20.1
1666603	20.1
1667203	20.1
1667803	20.1
1668403	20.1
1669003	20.1
1669603	20.1
1670203	20.1
1670803	20.1
1671403	20.1
1672003	20.1
1672603	20.1
1673203	20.1
1673803	20.1
1674403	20.1
1675003	20.1
1675603	20.1
1676203	20.1
1676803	20.1
1676981	10.1
1676981	-20.1
1677581	-20.1
1678181	-20.1
1678781	-20.1
1679381	-20.1
1679981	-20.1
1680581	-20.1
1681181	-20.1
1681781	-20.1
1682381	-20.1
1682981	-20.1
1683581	-20.1
1684181	-20.1
1684781	-20.1
1685381	-20.1
1685981	-20.1
1686581	-20.1
1687181	-20.1
1687781	-20.1
1688381	-20.1
1688981	-20.1
1689581	-20.1
1690181	-20.1
1690781	-20.1
1691381	-20.1
1691981	-20.1
1692581	-20.1
1693181	-20.1
1693781	-20.1
1694381	-20.1
1694981	-20.1
1695581	-20.1
1696181	-20.1
1696781	-20.1
1697381	-20.1
1697981	-20.1
1698581	-20.1
1699181	-20.1
1699781	-20.1
1700381	-20.1
1700981	-20.1
1701581	-20.1
1702181	-20.1
1702781	-20.1
1703381	-20.1
1703981	-20.1
1704581	-20.1
1705181	-20.1
1705781	-20.1
1706381	-20.1
1706981	-20.1
1707581	-20.1
1708181	-20.1
1708781	-20.1
1709381	-20.1
1709981	-20.1
1710581	-20.1
1711181	-20.1
1711781	-20.1
1712381	-20.1
1712856	-20.1
1712981	-20.1
1713358	-20.1
1713581	-20.1
1713878	-20.1
1714138	-20.1
1714181	-20.1
1714401	-20.1
1714592	-20.1
1714758	-20.1
1714781	-20.1
1714856	-20.1
1714856	20.1
1714917	20.1
1715024	20.1
1715160	20.1
1715324	20.1
1715456	20.1
1715680	20.1
1715950	20.1
1716056	20.1
1716400	20.1
1716656	20.1
1717126	20.1
1717256	20.1
1717856	20.1
1718456	20.1
1719056	20.1
1719656	20.1
1720256	20.1
1720856	20.1
1721456	20.1
1722056	20.1
1722656	20.1
1723256	20.1
1723856	20.1
1724456	20.1
1725056	20.1
1725656	20.1
1726256	20.1
1726856	20.1
1727456	20.1
1728056	20.1
1728656	20.1
1729256	20.1
1729856	20.1
1730456	20.1
1731056	20.1
1731656	20.1
1732256	20.1
1732856	20.1
1733456	20.1
1734056	20.1
1734656	20.1
1735256	20.1
1735856	20.1
1736456	20.1
1737056	20.1
1737656	20.1
1738256	20.1
1738856	20.1
1739456	20.1
1740056	20.1
1740656	20.1
1741256	20.1
1741856	20.1
1742456	20.1
1743056	20.1
1743656	20.1
1744256	20.1
1744856	20.1
1745456	20.1
1746056	20.1
1746656	20.1
1747256	20.1
1747856	20.1
1748456	20.1
1749056	20.1
1749656	20.1
1750256	20.1
1750856	20.1
1751456	20.1
1752056	20.1
1752656	15.3
1752797	10.1
1752797	-20.1
1753397	-20.1
1753997	-20.1
1754597	-20.1
1755197	-20.1
1755797	-20.1
1756397	-20.1
1756997	-20.1
1757597	-20.1
1758197	-20.1
1758797	-20.1
1759397	-20.1
1759997	-20.1
1760597	-20.1
1761197	-20.1
1761797	-20.1
1762397	-20.1
1762997	-20.1
1763597	-20.1
1764197	-20.1
1764797	-20.1
1765397	-20.1
1765997	-20.1
1766597	-20.1
1767197	-20.1
1767797	-20.1
1768397	-20.1
1768997	-20.1
1769597	-20.1
1770197	-20.1
1770797	-20.1
1771397	-20.1
1771997	-20.1
1772597	-20.1
1773197	-20.1
1773797	-20.1
1774397	-20.1
1774997	-20.1
1775597	-20.1
1776197	-20.1
1776797	-20.1
1777397	-20.1
1777997	-20.1
1778597	-20.1
1779197	-20.1
1779797	-20.1
1780397	-20.1
1780997	-20.1
1781597	-20.1
1782197	-20.1
1782797	-20.1
1783397	-20.1
1783997	-20.1
1784597	-20.1
1785197	-20.1
1785797	-20.1
1786397	-20.1
1786997	-20.1
1787597	-20.1
1788197	-20.1
1788675	-20.1
1788797	-20.1
1789174	-20.1
1789397	-20.1
1789694	-20.1
1789953	-20.1
1789997	-20.1
1790216	-20.1
1790406	-20.1
1790570	-20.1
1790597	-20.1
1790660	-20.1
1790661	20.1
1790721	20.1
1790828	20.1
1790964	20.1
1791129	20.1
1791260	20.1
1791483	20.1
1791751	20.1
1791860	20.1
1792207	20.1
1792460	20.1
1792929	20.1
1793060	20.1
1793660	20.1
1794260	20.1
1794860	20.1
1795460	20.1
1796060	20.1
1796661	20.1
1797260	20.1
1797861	20.1
1798460	20.1
1799060	20.1
1799660	20.1
1800260	20.1
1800860	20.1
1801460	20.1
1802061	20.1
1802660	20.1
1803260	20.1
1803860	20.1
1804460	20.1
1805060	20.1
1805660	20.1
1806261	20.1
1806860	20.1
1807460	20.1
1808060	20.1
1808660	20.1
1809260	20.1
1809861	20.1
1810460	20.1
1811060	20.1
1811660	20.1
1812260	20.1
1812860	20.1
1813460	20.1
1814060	20.1
1814660	20.1
1815261	20.1
1815860	20.1
1816460	20.1
1817060	20.1
1817660	20.1
1818260	20.1
1818860	20.1
1819460	20.1
1820060	20.1
1820661	20.1
1821260	20.1
1821860	20.1
1822460	20.1
1823060	20.1
1823660	20.1
1824260	20.1
